Species,MatchSpecies,Family,Indiv,Pos,SL,CBL_raw,alpha_Pos_raw,d_raw,D_Pos_raw,alpha_Ant_raw,D_Ant_raw,CBL,alpha_Pos,d,D_Pos,alpha_Ant,D_Ant,Pt1x,Pt1y,Pt2x,Pt2y,Pt3x,Pt3y,Pt4x,Pt4y,Pt5x,Pt5y,Pt6x,Pt6y,Pt7x,Pt7y,Body Shape,Habitat_Initial,Habitat_Friedman,Habitat_FishBase,Habitat,Water_Type,Max_BW_mm,BW_slide,Max_BH_mm,BH_slide,d_BW,D_Pos_BW,D_Ant_BW,SL/Max_BW,d_normCBL,Scan Media Number,DOI,ARK,URL,Website,Scan Source,Match species reference
Hemitaurichthys_polylepis,NA,NA,1,80,953,39.21,1.21,0.63,22.86,1.32,23.34,0.0411,69.3989,7.00E-04,0.024,75.663,0.0245,853.752,-161.946,854.216,-184.797,821.984,-162.968,823.005,-186.283,837.481,-173.555,837.419,-173.866,837.481,-173.244,Deep bodied,Reef associated,pelagic,benthopelagic,pelagic,marine,116.916,549,626.57,679,0.005346423,0.195488303,0.199607794,8.151151254,0.01594065,M37328-68515,NA,ark:/87602/m4/M68515,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/37328,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Hemitaurichthys_polylepis,NA,NA,1,90,953,36.53,1.25,0.73,20.43,1.23,21.65,0.0383,71.6415,8.00E-04,0.0214,70.6481,0.0227,952.141,-162.533,951.735,-182.961,922.465,-162.33,922.566,-183.978,937.787,-172.906,937.75,-173.269,937.714,-172.542,Deep bodied,Reef associated,pelagic,benthopelagic,pelagic,marine,116.916,549,626.57,679,0.006225759,0.174758238,0.185160591,8.151151254,0.019924882,M37328-68515,NA,ark:/87602/m4/M68515,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/37328,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Lagodon_rhomboides,NA,NA,1,40,1215,39.23,0.98,1.8,19.99,1.12,19.28,0.0323,55.9112,0.0015,0.0165,63.8997,0.0159,968.058,213.248,969.59,193.319,1002.09,216.109,1003.72,196.896,987.467,205.809,987.737,204.685,987.657,206.485,Deep bodied,Benthic,demersal,demersal,demersal,marine,190.066,992,558.307,852,0.009479743,0.105162406,0.101449072,6.392516284,0.045925962,M16875-31342,NA,ark:/87602/m4/M31342,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16875,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA
Lagodon_rhomboides,NA,NA,1,50,1215,45.77,0.65,0.97,17.73,0.92,16.44,0.0377,37.0193,8.00E-04,0.0146,52.7506,0.0135,843.632,196.751,845.645,179.138,886.407,202.035,888.042,185.68,870.949,190.903,870.98,190.436,870.96,191.407,Deep bodied,Benthic,demersal,demersal,demersal,marine,190.066,992,558.307,852,0.005109835,0.093271076,0.08647797,6.392516284,0.021219663,M16875-31342,NA,ark:/87602/m4/M31342,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16875,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA
Lagodon_rhomboides,NA,NA,1,60,1215,45.84,0.64,2.61,14.94,0.55,12.14,0.0377,36.4924,0.0021,0.0123,31.5599,0.01,718.966,185.319,718.849,170.377,763.091,184.619,762.974,172.479,741.565,178.103,741.592,176.821,741.485,179.429,Deep bodied,Benthic,demersal,demersal,demersal,marine,190.066,992,558.307,852,0.013733093,0.078617207,0.063875516,6.392516284,0.056937829,M16875-31342,NA,ark:/87602/m4/M31342,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16875,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA
Lagodon_rhomboides,NA,NA,1,70,1215,43.66,0.89,3.02,19.53,0.92,18.71,0.0359,51.1926,0.0025,0.0161,52.5478,0.0154,601.181,181.135,602.11,161.632,640.392,182.889,641.424,164.212,622.004,172.306,622.162,170.914,621.846,173.92,Deep bodied,Benthic,demersal,demersal,demersal,marine,190.066,992,558.307,852,0.015902706,0.10272807,0.09841576,6.392516284,0.069235193,M16875-31342,NA,ark:/87602/m4/M31342,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16875,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA
Lagodon_rhomboides,NA,NA,1,80,1215,41.07,0.9,2.52,20.42,1.2,19.71,0.0338,51.4246,0.0021,0.0168,68.7138,0.0162,489.251,178.896,489.603,158.481,524.919,178.661,525.153,158.95,510.624,169.104,510.662,167.863,510.549,170.382,Deep bodied,Benthic,demersal,demersal,demersal,marine,190.066,992,558.307,852,0.013266619,0.107426023,0.103713389,6.392516284,0.061395049,M16875-31342,NA,ark:/87602/m4/M31342,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16875,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA
Lagodon_rhomboides,NA,NA,1,90,1215,38.94,1.06,2.63,19.15,1.02,19.28,0.0321,60.642,0.0022,0.0158,58.282,0.0159,345.984,181.172,345.091,162.047,379.517,179.387,378.751,160.127,361.861,170.434,361.861,169.194,361.861,171.82,Deep bodied,Benthic,demersal,demersal,demersal,marine,190.066,992,558.307,852,0.013816253,0.100732572,0.101413333,6.392516284,0.067431642,M16875-31342,NA,ark:/87602/m4/M31342,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/16875,Morphosource,"Biodiversity Research and Teaching Collections, Texas A&M University, College Station, Texas, USA",NA
Halieutichthys_aculeatus,NA,NA,1,40,813,51.23,0.71,0,19.7,0.72,16.63,0.063,40.6173,0,0.0242,41.135,0.0205,821.022,-425.658,817.814,-445.095,869.143,-432.829,866.501,-449.246,845.818,-438.618,845.818,-438.618,845.818,-438.618,Tadpole shaped,Reef associated,benthic,reef associated,benthic,marine,668.306,804,84.1766,594,0,0.029477448,0.024881163,1.216508605,0,M42211-76075,NA,ark:/87602/m4/M76075,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42211,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Halieutichthys_aculeatus,NA,NA,1,50,813,57.35,0.58,0.66,16.63,0.61,17.4,0.0705,33.3207,8.00E-04,0.0205,34.8331,0.0214,707.137,-413.535,704.403,-429.94,762.213,-419.785,759.479,-436.971,733.292,-425.494,733.292,-425.846,733.342,-425.192,Tadpole shaped,Reef associated,benthic,reef associated,benthic,marine,668.306,804,84.1766,594,9.81E-04,0.024885695,0.026039131,1.216508605,0.011437099,M42211-76075,NA,ark:/87602/m4/M76075,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42211,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Halieutichthys_aculeatus,NA,NA,1,60,813,54.92,0.62,0.67,15.46,0.58,16.72,0.0676,35.5369,8.00E-04,0.019,32.9724,0.0206,653.86,-406.817,651.982,-422.159,705.835,-413.079,703.8,-429.674,676.771,-418.02,676.771,-418.35,676.866,-417.69,Tadpole shaped,Reef associated,benthic,reef associated,benthic,marine,668.306,804,84.1766,594,9.98E-04,0.023127901,0.025017444,1.216508605,0.012140852,M42211-76075,NA,ark:/87602/m4/M76075,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42211,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Halieutichthys_aculeatus,NA,NA,1,70,813,26.53,1.45,0,16.86,1.29,16.42,0.0326,83.0822,0,0.0207,73.8169,0.0202,573.969,-395.484,572.158,-412.244,594.579,-398.881,591.862,-415.075,582.349,-405.902,582.349,-405.902,582.349,-405.902,Tadpole shaped,Reef associated,benthic,reef associated,benthic,marine,668.306,804,84.1766,594,0,0.025224313,0.024570099,1.216508605,0,M42211-76075,NA,ark:/87602/m4/M76075,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42211,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Halieutichthys_aculeatus,NA,NA,1,80,813,27.29,1.12,0.5,12.53,1.16,16.83,0.0336,64.1147,6.00E-04,0.0154,66.2503,0.0207,506.608,-391.406,505.465,-403.887,529.286,-391.494,528.055,-408.282,515.783,-399.763,515.815,-399.952,515.815,-399.447,Tadpole shaped,Reef associated,benthic,reef associated,benthic,marine,668.306,804,84.1766,594,0.000755642,0.018753727,0.025187671,1.216508605,0.018504586,M42211-76075,NA,ark:/87602/m4/M76075,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42211,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Halieutichthys_aculeatus,NA,NA,1,90,813,27.97,1.21,0,14.13,0.99,14.45,0.0344,69.3602,0,0.0174,56.9512,0.0178,416.551,-381.997,414.747,-396.01,439.304,-384.772,438.61,-399.201,425.707,-390.738,425.707,-390.738,425.707,-390.738,Tadpole shaped,Reef associated,benthic,reef associated,benthic,marine,668.306,804,84.1766,594,0,0.021140981,0.021615368,1.216508605,0,M42211-76075,NA,ark:/87602/m4/M76075,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/42211,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Stephanolepis_hispidus,NA,NA,1,50,654,34.02,1.18,0,21.63,1.51,21.62,0.052,67.713,0,0.0331,86.2852,0.0331,476.655,489.988,490.847,473.671,497.7,509.136,510.625,491.804,495.815,492.517,495.815,492.517,495.815,492.517,Deep bodied,Reef associated,demersal,reef associated,demersal,marine,190.676,537.052,610.057,477.052,0,0.113414309,0.11338963,3.429902033,0,M15366-28161,NA,ark:/87602/m4/M28161,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/15366,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Stephanolepis_hispidus,NA,NA,1,60,654,29.36,1.13,1.87,22.17,1.28,19.14,0.0449,64.8267,0.0029,0.0339,73.2069,0.0293,429.442,451.95,441.222,433.165,463.828,454.657,452.525,470.099,448.715,453.67,449.285,452.944,448.249,454.499,Deep bodied,Reef associated,demersal,reef associated,demersal,marine,190.676,537.052,610.057,477.052,0.009799386,0.116286585,0.100362379,3.429902033,0.063633834,M15366-28161,NA,ark:/87602/m4/M28161,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/15366,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Stephanolepis_hispidus,NA,NA,1,70,654,36.13,1.13,2.67,21.1,1.27,19.7,0.0552,64.9997,0.0041,0.0323,72.9726,0.0301,355.55,397.96,368.753,381.496,380.212,415.743,391.637,399.69,374.743,400.484,375.441,399.244,374.123,401.569,Deep bodied,Reef associated,demersal,reef associated,demersal,marine,190.676,537.052,610.057,477.052,0.014016406,0.110680355,0.103335179,3.429902033,0.073974738,M15366-28161,NA,ark:/87602/m4/M28161,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/15366,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Stephanolepis_hispidus,NA,NA,1,80,654,36.21,1.02,4.04,19.28,1.13,17.51,0.0554,58.4263,0.0062,0.0295,64.531,0.0268,276.81,340.031,287.722,324.135,302.406,356.871,312.914,342.861,295.805,342.726,296.883,340.84,294.862,344.342,Deep bodied,Reef associated,demersal,reef associated,demersal,marine,190.676,537.052,610.057,477.052,0.021205191,0.101118849,0.091845854,3.429902033,0.111648476,M15366-28161,NA,ark:/87602/m4/M28161,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/15366,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Stephanolepis_hispidus,NA,NA,1,90,654,37.11,0.79,1.11,15.09,0.97,16.11,0.0567,45.3233,0.0017,0.0231,55.5749,0.0246,221.195,298.844,230.103,286.661,248.182,318.233,257.745,305.264,239.929,303.823,240.194,303.358,239.588,304.289,Deep bodied,Reef associated,demersal,reef associated,demersal,marine,190.676,537.052,610.057,477.052,0.005825873,0.07915162,0.084507397,3.429902033,0.029934453,M15366-28161,NA,ark:/87602/m4/M28161,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/15366,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Malacocottus_zonurus,NA,NA,1,40,1030,30.44,1.44,3.63,20.18,1.61,21.38,0.0296,82.2953,0.0035,0.0196,92.1056,0.0208,489.944,-279.085,491.876,-299.171,468.023,-281.209,470.437,-302.455,479.429,-290.353,479.524,-292.063,479.207,-288.449,NA,NA,benthic,bathydemersal,benthic,marine,263.801,451,338.396,470,0.013752321,0.076492137,0.08105618,3.904458285,0.119175659,M15588-31975,NA,ark:/87602/m4/M31975,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/15588,Morphosource,Oregon State University Ichthyology Collection,NA
Malacocottus_zonurus,NA,NA,1,50,1030,32.24,1.28,2.66,18.66,1.18,18.28,0.0313,73.3019,0.0026,0.0181,67.4235,0.0177,584.157,-257.864,588.481,-276.013,559.248,-263.528,562.293,-281.555,574.328,-270.577,574.328,-271.731,574.36,-269.071,NA,NA,benthic,bathydemersal,benthic,marine,263.801,451,338.396,470,0.010084088,0.070723717,0.069303611,3.904458285,0.082516922,M15588-31975,NA,ark:/87602/m4/M31975,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/15588,Morphosource,Oregon State University Ichthyology Collection,NA
Malacocottus_zonurus,NA,NA,1,60,1030,30.57,1.34,3.19,18.73,1.35,18.37,0.0297,76.5994,0.0031,0.0182,77.3685,0.0178,679.626,-245.978,678.677,-264.681,656.096,-246.495,655.579,-264.853,667.301,-255.459,667.366,-257.01,667.366,-253.818,NA,NA,benthic,bathydemersal,benthic,marine,263.801,451,338.396,470,0.01210003,0.070989348,0.069617926,3.904458285,0.104416154,M15588-31975,NA,ark:/87602/m4/M31975,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/15588,Morphosource,Oregon State University Ichthyology Collection,NA
Malacocottus_zonurus,NA,NA,1,70,1030,28.88,1.37,3.01,17.47,1.29,17.81,0.028,78.3661,0.0029,0.017,73.9125,0.0173,792.948,-244.629,794.457,-262.035,771.317,-245.836,771.216,-263.644,782.993,-253.341,782.912,-254.825,782.872,-251.817,NA,NA,benthic,bathydemersal,benthic,marine,263.801,451,338.396,470,0.011403543,0.066229045,0.067506516,3.904458285,0.104177096,M15588-31975,NA,ark:/87602/m4/M31975,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/15588,Morphosource,Oregon State University Ichthyology Collection,NA
Malacocottus_zonurus,NA,NA,1,80,1030,28.19,1.32,3.62,16.4,1.28,17.5,0.0274,75.761,0.0035,0.0159,73.2983,0.017,885.509,-234.803,886.57,-251.173,863.034,-236.308,864.626,-253.739,875.556,-244.092,875.556,-245.778,875.418,-242.158,NA,NA,benthic,bathydemersal,benthic,marine,263.801,451,338.396,470,0.013732433,0.062184554,0.066351337,3.904458285,0.128507956,M15588-31975,NA,ark:/87602/m4/M31975,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/15588,Morphosource,Oregon State University Ichthyology Collection,NA
Malacocottus_zonurus,NA,NA,1,90,1030,28.69,1.19,3.41,15.37,1.27,17.7,0.0279,68.0223,0.0033,0.0149,72.5989,0.0172,1003.45,-224.767,1004.03,-240.131,979.435,-225.416,981.31,-243.016,992.387,-233.35,992.523,-234.802,992.251,-231.4,NA,NA,benthic,bathydemersal,benthic,marine,263.801,451,338.396,470,0.012937238,0.058282356,0.067094491,3.904458285,0.118949834,M15588-31975,NA,ark:/87602/m4/M31975,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/15588,Morphosource,Oregon State University Ichthyology Collection,NA
Mirorictus_taningi,Searsia_koefoedi,Platytroctidae,1,30,1822,48.95,1.41,14.31,34.18,1.58,31.83,0.0269,80.7041,0.0079,0.0188,90.2555,0.0175,1627.66,-148.26,1628.74,-182.422,1663.62,-148.619,1664.55,-180.439,1648.3,-165.919,1648.28,-172.399,1648.39,-158.091,NA,NA,bathydemersal,bathydemersal,pelagic,marine,133.57,1708,365.478,1708,0.107123028,0.255888802,0.238328873,13.6407876,0.292291188,M41900-75508,NA,ark:/87602/m4/M75508,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/41900,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Mirorictus_taningi,Searsia_koefoedi,Platytroctidae,1,40,1822,47.48,1.45,17.59,33.7,1.62,31.92,0.0261,82.8541,0.0097,0.0185,93.0969,0.0175,1444.52,-135.814,1445.85,-169.492,1479.08,-135.814,1479.67,-167.728,1464.28,-152.644,1464.76,-161.273,1464.28,-143.689,NA,NA,bathydemersal,bathydemersal,pelagic,marine,133.57,1708,365.478,1708,0.131695367,0.252333995,0.238971725,13.6407876,0.370510033,M41900-75508,NA,ark:/87602/m4/M75508,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/41900,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Mirorictus_taningi,Searsia_koefoedi,Platytroctidae,1,50,1822,48.81,1.62,19.85,33.69,1.48,33.86,0.0268,92.5395,0.0109,0.0185,84.538,0.0186,1255.09,-173.823,1262.95,-206.587,1289.58,-166.542,1296.48,-199.689,1274.81,-186.977,1276.86,-196.285,1272.99,-176.821,NA,NA,bathydemersal,bathydemersal,pelagic,marine,133.57,1708,365.478,1708,0.148573814,0.252254317,0.253481686,13.6407876,0.406596582,M41900-75508,NA,ark:/87602/m4/M75508,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/41900,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Mirorictus_taningi,Searsia_koefoedi,Platytroctidae,1,60,1822,52.3,1.53,21.04,35.75,1.52,35.91,0.0287,87.8904,0.0116,0.0196,87.2915,0.0197,1059.05,-196.432,1060.79,-232.135,1096.49,-195.387,1098.06,-231.265,1078.46,-213.96,1078.68,-223.817,1078.46,-202.774,NA,NA,bathydemersal,bathydemersal,pelagic,marine,133.57,1708,365.478,1708,0.157551471,0.267615293,0.268865274,13.6407876,0.402386457,M41900-75508,NA,ark:/87602/m4/M75508,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/41900,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Mirorictus_taningi,Searsia_koefoedi,Platytroctidae,1,70,1822,51.57,1.54,20.53,36.49,1.47,33.56,0.0283,88.2398,0.0113,0.02,84.032,0.0184,895.438,-187.202,891.642,-223.494,932.337,-192.821,929.148,-226.227,912.257,-207.259,911.692,-217.549,913.275,-197.083,NA,NA,bathydemersal,bathydemersal,pelagic,marine,133.57,1708,365.478,1708,0.153680688,0.273189962,0.251238068,13.6407876,0.398055247,M41900-75508,NA,ark:/87602/m4/M75508,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/41900,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Mirorictus_taningi,Searsia_koefoedi,Platytroctidae,1,80,1822,50.9,1.5,20.55,34.19,1.53,34.86,0.0279,86.0024,0.0113,0.0188,87.908,0.0191,694.17,-178.282,692.017,-212.4,730.442,-181.429,728.123,-216.209,711.404,-196.163,711.308,-206.333,712.082,-185.798,NA,NA,bathydemersal,bathydemersal,pelagic,marine,133.57,1708,365.478,1708,0.15384878,0.255939691,0.260965976,13.6407876,0.403689255,M41900-75508,NA,ark:/87602/m4/M75508,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/41900,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Mirorictus_taningi,Searsia_koefoedi,Platytroctidae,1,90,1822,47.76,1.49,18.33,32.34,1.48,31.85,0.0262,85.5061,0.0101,0.0178,85.0565,0.0175,546.895,-146.072,538.081,-177.189,580.53,-157.404,570.457,-187.621,558.662,-168.267,556.601,-176.872,561.464,-159.202,NA,NA,bathydemersal,bathydemersal,pelagic,marine,133.57,1708,365.478,1708,0.137208697,0.242129344,0.238464667,13.6407876,0.383690938,M41900-75508,NA,ark:/87602/m4/M75508,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/41900,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Ctenochaetus_strigosus,NA,NA,1,40,1107,39.93,1.05,3.73,22.37,1.31,22.16,0.0361,60.0955,0.0034,0.0202,75.2856,0.02,984.871,223.319,979.801,201.533,1017.89,216.057,1012.55,194.545,1001.37,209.122,1001.06,207.444,1001.94,211.069,NA,NA,demersal,reef associated,demersal,marine,191.402,999,675.628,968,0.019489268,0.116864832,0.115802742,5.783638624,0.093430417,M36900-67763,NA,ark:/87602/m4/M67763,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/36900,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Ctenochaetus_strigosus,NA,NA,1,50,1107,43.94,0.91,1.44,19.47,1.03,21.75,0.0397,52.3972,0.0013,0.0176,59.1352,0.0196,839.631,254.43,835.775,235.342,878.192,247.489,873.372,226.28,856.909,240.162,856.837,239.448,857.052,240.876,NA,NA,demersal,reef associated,demersal,marine,191.402,999,675.628,968,0.007544825,0.101741801,0.113634165,5.783638624,0.032863836,M36900-67763,NA,ark:/87602/m4/M67763,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/36900,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
Ctenochaetus_strigosus,NA,NA,1,60,1107,46.86,1.1,2.64,24.82,0.88,19.7,0.0423,63.0501,0.0024,0.0224,50.1691,0.0178,722.032,272.934,719.494,248.245,763.104,265.55,760.4,246.035,740.893,258.574,740.893,257.345,741.068,259.979,NA,NA,demersal,reef associated,demersal,marine,191.402,999,675.628,968,0.013791951,0.12967006,0.102932271,5.783638624,0.056336475,M36900-67763,NA,ark:/87602/m4/M67763,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/36900,Morphosource,"University of Washington, Burke Museum of Natural History and Culture, Seattle, Washington, USA",NA
